dock_name,dock_id,percent_empty,percent_full
"Pleasant Ave & E 120 St",3498,0,3.953148
"W 107 St & Columbus Ave",3343,22.25476,0
"8 Ave & W 16 St",3428,60.1757,60.1757
"Van Brunt St & Wolcott St",3347,.2928258,28.25769
"Baltic St & 5 Ave",3417,0,11.12738
"Communipaw & Berry Lane",3277,3.660322,5.417277
"Lafayette St & Jersey St",3427,14.93411,6.734993
"E 71 St & 1 Ave",3447,9.516837,0
"12 St & 4 Ave",3322,0,12.73792
"Carroll St & 6 Ave",3361,7.027819,5.270864
"Carroll St & Smith St",3382,1.610542,2.04978
"E 118 St & Madison Ave",3501,24.89019,0
"10 St & 5 Ave",3317,1.464129,4.099561
"2 Ave & E 96 St",3318,.7320644,2.196193
"Norman Ave & Leonard St",3476,100,100
"Carroll St & 5 Ave",3364,.5856515,14.7877
"Cooper Square & Astor Pl",3263,3.074671,.4392387
"Montgomery St",3483,1.610542,1.02489
"Berkeley Pl & 6 Ave",3339,1.756955,12.88433
"Central Park North & Adam Clayton Powell Blvd",3374,3.953148,8.345534
"Jersey & 3rd",3272,3.367496,6.002928
"E 118 St & 1 Ave",3491,3.806735,0
"Dean St & Hoyt St",3410,0,1.610542
"Marin Light Rail",3276,0,1.317716
"E 103 St & Lexington Ave",3379,1.02489,.5856515
"India St & West St",3469,.7320644,10.83455
"E 67 St & Park Ave",3231,37.77452,0
"Sigourney St & Columbia St",3352,0,22.25476
"Pleasant Ave & E 116 St",3497,.4392387,.5856515
